# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
17.8371,0.0202,run,25.0000,-25.0000,0.1065,-0.0000,-0.0784,-0.0281,416.5112,1200.0000,805.2017,761.7759,1.0000,828,642,1,2,,1847,1847,20.2233,left
17.8646,0.0275,run,24.0000,-24.0000,0.1022,-0.0000,-0.0627,-0.0395,407.1325,1200.0000,823.4186,762.3164,1.0000,814,758,1,2,,1847,1847,27.4825,left
17.8847,0.0201,run,22.0000,-22.0000,0.0937,-0.0000,-0.0716,-0.0221,401.7209,1200.0000,815.3920,781.1663,1.0000,814,758,1,2,,1847,1847,20.0755,left
17.9047,0.0201,run,21.0000,-21.0000,0.0895,-0.0000,-0.0645,-0.0250,393.3556,1200.0000,825.9565,787.3322,1.0000,814,758,1,2,,1847,1847,20.0825,left
17.9249,0.0201,run,20.0000,-20.0000,0.0852,-0.0000,-0.0594,-0.0258,383.1365,1200.0000,836.8221,796.9049,1.0000,814,758,1,2,,1847,1847,20.1153,left
17.9449,0.0200,run,19.0000,-19.0000,0.0809,-0.0000,-0.0558,-0.0251,371.9087,1200.0000,847.5125,808.6702,1.0000,814,758,1,2,,1847,1847,20.0291,left
17.9649,0.0201,run,17.0000,-17.0000,0.0724,-0.0000,-0.0667,-0.0058,363.3992,1200.0000,841.0577,832.1438,1.0000,814,758,1,2,,1847,1847,20.0830,left
17.9853,0.0202,run,16.0000,-16.0000,0.0682,-0.0000,-0.0608,-0.0073,352.7596,1200.0000,852.8992,841.5817,1.0000,814,758,1,2,,1847,1847,20.2268,left
18.0054,0.0201,run,14.0000,-14.0000,0.0596,-0.0000,-0.0702,0.0106,344.3417,1200.0000,847.4751,863.8416,1.0000,814,758,1,2,,1847,1847,20.0974,left
18.0254,0.0200,run,13.0000,-13.0000,0.0554,-0.0000,-0.0635,0.0082,333.5741,1200.0000,860.1090,872.7428,1.0000,814,758,1,2,,1847,1847,20.0427,left
18.0454,0.0200,run,12.0000,-12.0000,0.0511,-0.0000,-0.0588,0.0077,321.4281,1200.0000,872.6442,884.4997,1.0000,814,758,1,2,,1847,1847,20.0423,left
18.0719,0.0264,run,10.0000,-10.0000,0.0426,-0.0000,-0.0630,0.0204,306.8909,1200.0000,877.2939,908.9243,1.0000,863,882,1,2,,823,1847,26.4385,left
18.0919,0.0201,run,8.0000,-8.0000,0.0341,-0.0000,-0.0718,0.0378,297.8755,1200.0000,872.9239,931.3251,1.0000,863,882,1,2,,823,1847,20.0572,left
18.1119,0.0200,run,7.0000,-7.0000,0.0298,-0.0000,-0.0647,0.0349,286.4661,1200.0000,886.5190,940.5488,1.0000,863,882,1,2,,823,1847,19.9904,left
18.1320,0.0201,run,6.0000,-6.0000,0.0256,-0.0000,-0.0596,0.0340,273.5454,1200.0000,900.1581,952.7512,1.0000,863,882,1,2,,823,1847,20.1392,left
18.1521,0.0201,run,4.0000,-4.0000,0.0170,-0.0000,-0.0693,0.0523,263.2710,1200.0000,896.2992,977.1589,1.0000,863,882,1,2,,823,1847,20.0896,left
18.1722,0.0201,run,3.0000,-3.0000,0.0128,-0.0000,-0.0629,0.0501,250.9727,1200.0000,910.2875,987.7672,1.0000,863,882,1,2,,823,1847,20.0789,left
18.1923,0.0201,run,1.0000,-1.0000,0.0043,-0.0000,-0.0716,0.0674,240.8300,1200.0000,907.0738,1011.2663,1.0000,863,882,1,2,,823,1847,20.1449,left
18.2123,0.0200,run,-0.0000,0.0000,-0.0000,-0.0000,-0.0646,0.0646,228.5094,1200.0000,921.5378,1021.4435,1.0000,863,882,1,2,,823,1847,19.9990,left
18.2325,0.0202,run,-2.0000,2.0000,-0.0085,-0.0000,-0.0728,0.0813,223.2870,1200.0000,913.8174,1039.6086,1.0000,863,882,1,2,,823,1847,20.1852,left
18.2527,0.0202,run,-3.0000,3.0000,-0.0128,-0.0000,-0.0653,0.0781,217.5253,1200.0000,922.1023,1042.8471,1.0000,863,882,1,2,,823,1847,20.1635,left
18.2800,0.0272,run,-5.0000,5.0000,-0.0213,-0.0000,-0.0666,0.0879,215.0952,1200.0000,916.9226,1052.8871,1.0000,920,1041,1,2,,1847,1847,27.2426,left
18.2999,0.0200,run,-7.0000,7.0000,-0.0298,-0.0000,-0.0744,0.1042,218.8137,1200.0000,900.5629,1061.8097,1.0000,920,1041,1,2,,1847,1847,20.0080,left
18.3198,0.0200,run,-8.0000,8.0000,-0.0341,-0.0000,-0.0665,0.1006,220.5952,1200.0000,901.5801,1057.2295,1.0000,920,1041,1,2,,1847,1847,20.0484,left
18.3404,0.0203,run,-9.0000,9.0000,-0.0383,-0.0000,-0.0607,0.0990,221.4052,1200.0000,902.0236,1055.1660,1.0000,920,1041,1,2,,1847,1847,20.3453,left
18.3605,0.0201,run,-11.0000,11.0000,-0.0469,-0.0000,-0.0701,0.1169,227.9098,1200.0000,881.6446,1062.5358,1.0000,920,1041,1,2,,1847,1847,20.1100,left
18.3806,0.0201,run,-12.0000,12.0000,-0.0511,-0.0000,-0.0634,0.1145,232.4748,1200.0000,878.9540,1056.0965,1.0000,920,1041,1,2,,1847,1847,20.1009,left
18.4009,0.0201,run,-13.0000,13.0000,-0.0554,-0.0000,-0.0586,0.1140,236.0350,1200.0000,875.8049,1052.1252,1.0000,920,1041,1,2,,1847,1847,20.1304,left
18.4209,0.0202,run,-15.0000,15.0000,-0.0639,-0.0000,-0.0685,0.1324,245.1064,1200.0000,852.4588,1057.3283,1.0000,920,1041,1,2,,1847,1847,20.1844,left
18.4408,0.0199,run,-16.0000,16.0000,-0.0682,-0.0000,-0.0624,0.1306,251.9935,1200.0000,846.9980,1049.0150,1.0000,920,1041,1,2,,1847,1847,19.9462,left
18.4609,0.0201,run,-18.0000,18.0000,-0.0767,-0.0000,-0.0714,0.1480,263.5811,1200.0000,821.9098,1050.9280,1.0000,920,1041,1,2,,1847,1847,20.0850,left
18.4888,0.0277,run,-19.0000,19.0000,-0.0809,-0.0000,-0.0580,0.1390,272.2651,1200.0000,820.2376,1035.2322,1.0000,837,1050,1,2,,823,1847,27.6767,left
18.5086,0.0201,run,-21.0000,21.0000,-0.0895,-0.0000,-0.0682,0.1577,283.7418,1200.0000,794.2849,1038.2315,1.0000,837,1050,1,2,,823,1847,20.0822,left
18.5287,0.0200,run,-22.0000,22.0000,-0.0937,-0.0000,-0.0621,0.1558,292.7539,1200.0000,786.7011,1027.7911,1.0000,837,1050,1,2,,823,1847,20.0456,left
18.5487,0.0200,run,-23.0000,23.0000,-0.0980,-0.0000,-0.0578,0.1558,300.2706,1200.0000,779.2577,1020.2012,1.0000,837,1050,1,2,,823,1847,20.0403,left
18.5688,0.0201,run,-24.0000,24.0000,-0.1022,-0.0000,-0.0546,0.1568,306.9359,1200.0000,771.7444,1014.3839,1.0000,837,1050,1,2,,823,1847,20.1108,left
18.5889,0.0201,run,-25.0000,25.0000,-0.1065,-0.0000,-0.0524,0.1589,313.1610,1200.0000,763.9613,1009.7167,1.0000,837,1050,1,2,,823,1847,20.0969,left
18.6090,0.0201,run,-26.0000,26.0000,-0.1108,-0.0000,-0.0508,0.1615,319.2342,1200.0000,755.8325,1005.6992,1.0000,837,1050,1,2,,823,1847,20.0976,left
18.6305,0.0215,run,-27.0000,27.0000,-0.1150,-0.0000,-0.0486,0.1636,325.3416,1200.0000,748.0782,1001.2385,1.0000,837,1050,1,2,,823,1847,21.5217,left
18.6505,0.0199,run,-28.0000,28.0000,-0.1193,-0.0000,-0.0482,0.1675,331.3310,1200.0000,739.1007,998.2373,1.0000,837,1050,1,2,,823,1847,19.9010,left
18.6705,0.0200,run,-29.0000,29.0000,-0.1235,-0.0000,-0.0479,0.1714,337.6564,1200.0000,729.7626,994.9245,1.0000,837,1050,1,2,,823,1847,20.0198,left
18.6964,0.0259,run,-30.0000,30.0000,-0.1278,-0.0000,-0.0439,0.1717,344.3075,1200.0000,722.8624,988.5225,1.0000,732,995,1,2,,1847,1847,25.8812,left
18.7164,0.0200,run,-31.0000,31.0000,-0.1321,-0.0000,-0.0448,0.1768,350.3002,1200.0000,712.9127,986.4869,1.0000,732,995,1,2,,1847,1847,20.0344,left
18.7365,0.0201,run,-32.0000,32.0000,-0.1363,-0.0000,-0.0453,0.1817,356.9380,1200.0000,702.5541,983.5699,1.0000,732,995,1,2,,1847,1847,20.1280,left
18.7566,0.0201,run,-32.0000,32.0000,-0.1363,-0.0000,-0.0324,0.1687,358.1552,1200.0000,711.3796,972.3100,1.0000,732,995,1,2,,1847,1847,20.0673,left
18.7767,0.0201,run,-33.0000,33.0000,-0.1406,-0.0000,-0.0365,0.1771,361.9101,1200.0000,701.1350,975.0449,1.0000,732,995,1,2,,1847,1847,20.1065,left
18.7968,0.0201,run,-34.0000,34.0000,-0.1448,-0.0000,-0.0394,0.1843,367.4290,1200.0000,690.0369,975.1051,1.0000,732,995,1,2,,1847,1847,20.0935,left
18.8168,0.0200,run,-35.0000,35.0000,-0.1491,-0.0000,-0.0416,0.1907,374.1658,1200.0000,678.3510,973.3174,1.0000,732,995,1,2,,1847,1847,20.0396,left
18.8368,0.0200,run,-35.0000,35.0000,-0.1491,-0.0000,-0.0297,0.1788,375.8647,1200.0000,685.8512,962.4195,1.0000,732,995,1,2,,1847,1847,20.0360,left
18.8572,0.0203,run,-36.0000,36.0000,-0.1534,-0.0000,-0.0345,0.1879,380.3015,1200.0000,674.3963,965.0007,1.0000,732,995,1,2,,1847,1847,20.2754,left
18.8772,0.0200,run,-37.0000,37.0000,-0.1576,-0.0000,-0.0380,0.1957,386.5629,1200.0000,662.0879,964.7862,1.0000,732,995,1,2,,1847,1847,20.0294,left
18.9013,0.0242,run,-37.0000,37.0000,-0.1576,-0.0000,-0.0256,0.1833,387.8759,1200.0000,670.3670,953.8812,1.0000,669,967,1,2,,1847,1847,24.1746,left
18.9214,0.0201,run,-38.0000,38.0000,-0.1619,-0.0000,-0.0317,0.1936,392.1809,1200.0000,658.0751,957.5631,1.0000,669,967,1,2,,1847,1847,20.0764,left
18.9415,0.0201,run,-38.0000,38.0000,-0.1619,-0.0000,-0.0226,0.1845,392.7474,1200.0000,664.5490,949.9562,1.0000,669,967,1,2,,1847,1847,20.1263,left
18.9618,0.0203,run,-39.0000,39.0000,-0.1661,-0.0000,-0.0295,0.1956,396.9065,1200.0000,651.7881,954.3988,1.0000,669,967,1,2,,1847,1847,20.2547,left
18.9820,0.0202,run,-39.0000,39.0000,-0.1661,-0.0000,-0.0210,0.1871,397.5351,1200.0000,657.7097,947.2200,1.0000,669,967,1,2,,1847,1847,20.1581,left
19.0020,0.0200,run,-40.0000,40.0000,-0.1704,-0.0000,-0.0284,0.1988,401.8969,1200.0000,644.3193,951.8869,1.0000,669,967,1,2,,1847,1847,20.0362,left
19.0220,0.0200,run,-40.0000,40.0000,-0.1704,-0.0000,-0.0203,0.1907,402.8509,1200.0000,649.6515,944.6467,1.0000,669,967,1,2,,1847,1847,20.0267,left
19.0421,0.0201,run,-41.0000,41.0000,-0.1747,-0.0000,-0.0279,0.2025,407.5700,1200.0000,635.7689,949.0911,1.0000,669,967,1,2,,1847,1847,20.1116,left
19.0624,0.0202,run,-41.0000,41.0000,-0.1747,-0.0000,-0.0199,0.1945,408.8618,1200.0000,640.6749,941.6015,1.0000,669,967,1,2,,1847,1847,20.1686,left
19.0825,0.0202,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0275,0.2065,413.9111,1200.0000,626.3887,945.7892,1.0000,669,967,1,2,,1847,1847,20.1808,left
19.1099,0.0274,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0178,0.1967,415.1525,1200.0000,632.6921,937.0028,1.0000,630,943,1,2,,1847,1847,27.4120,left
19.1300,0.0201,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0127,0.1916,414.1780,1200.0000,637.6157,934.0282,1.0000,630,943,1,2,,1847,1847,20.1220,left
19.1501,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0225,0.2056,417.9893,1200.0000,622.9420,941.0794,1.0000,630,943,1,2,,1847,1847,20.0638,left
19.1702,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0160,0.1992,419.0471,1200.0000,626.8676,935.0381,1.0000,630,943,1,2,,1847,1847,20.0996,left
19.1904,0.0202,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0114,0.1946,418.3702,1200.0000,631.1064,932.1532,1.0000,630,943,1,2,,1847,1847,20.1580,left
19.2103,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0216,0.2090,422.5568,1200.0000,615.7644,939.1220,1.0000,630,943,1,2,,1847,1847,20.0096,left
19.2303,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0154,0.2028,424.0338,1200.0000,619.0718,932.8606,1.0000,630,943,1,2,,1847,1847,20.0842,left
19.2507,0.0203,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0110,0.1984,423.7737,1200.0000,622.7657,929.6868,1.0000,630,943,1,2,,1847,1847,20.2537,left
19.2708,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0078,0.1953,422.4783,1200.0000,626.4874,928.5560,1.0000,630,943,1,2,,1847,1847,20.0487,left
19.2910,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0056,0.1930,420.5864,1200.0000,630.1195,928.7077,1.0000,630,943,1,2,,1847,1847,20.1857,left
19.3113,0.0204,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0173,0.2090,424.3389,1200.0000,613.9847,937.3376,1.0000,630,933,1,2,,1847,1847,20.3556,left
19.3312,0.0199,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0124,0.2041,425.8064,1200.0000,616.3272,932.0599,1.0000,630,933,1,2,,1847,1847,19.8698,left
19.3512,0.0200,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0088,0.2005,425.8600,1200.0000,619.0170,929.2631,1.0000,630,933,1,2,,1847,1847,20.0401,left
19.3713,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0063,0.1980,425.0352,1200.0000,621.8036,928.1259,1.0000,630,933,1,2,,1847,1847,20.0912,left
19.3915,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0045,0.1962,423.7040,1200.0000,624.5368,928.0553,1.0000,630,933,1,2,,1847,1847,20.1380,left
19.4114,0.0200,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0032,0.1949,422.1304,1200.0000,627.1051,928.6341,1.0000,630,933,1,2,,1847,1847,20.0079,left
19.4316,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0023,0.1940,420.4571,1200.0000,629.4921,929.5938,1.0000,630,933,1,2,,1847,1847,20.1347,left
19.4517,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0016,0.1933,418.7994,1200.0000,631.6582,930.7429,1.0000,630,933,1,2,,1847,1847,20.1157,left
19.4717,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0012,0.1929,417.2229,1200.0000,633.5966,931.9577,1.0000,630,933,1,2,,1847,1847,20.0587,left
19.4921,0.0203,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0008,0.1925,415.7410,1200.0000,635.3390,933.1790,1.0000,630,933,1,2,,1847,1847,20.3090,left
19.5121,0.0200,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0006,0.1923,414.4062,1200.0000,636.8573,934.3302,1.0000,637,934,1,2,,1847,1847,20.0478,left
19.5322,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0004,0.1921,413.2036,1200.0000,638.1910,935.4017,1.0000,637,934,1,2,,1847,1847,20.0639,left
19.5521,0.0200,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0003,0.1920,412.1347,1200.0000,639.3533,936.3772,1.0000,637,934,1,2,,1847,1847,20.0026,left
19.5722,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0002,0.1919,411.1865,1200.0000,640.3683,937.2586,1.0000,637,934,1,2,,1847,1847,20.0644,left
19.5924,0.0202,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0002,0.1919,410.3488,1200.0000,641.2540,938.0485,1.0000,637,934,1,2,,1847,1847,20.1807,left
19.6125,0.0201,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0001,0.1918,409.6197,1200.0000,642.0170,938.7435,1.0000,637,934,1,2,,1847,1847,20.0750,left
19.6330,0.0205,run,-45.0000,45.0000,-0.1917,-0.0000,-0.0001,0.1918,408.9718,1200.0000,642.6896,939.3668,1.0000,637,934,1,2,,1847,1847,20.5369,left
19.6530,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,0.0134,0.1741,411.6910,1200.0000,653.6713,922.9468,1.0000,637,934,1,2,,1847,1847,19.9884,left
19.6731,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,0.0095,0.1779,412.7162,1200.0000,649.6860,924.8816,1.0000,637,934,1,2,,1847,1847,20.0389,left
19.6933,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,0.0068,0.1806,412.6549,1200.0000,647.6256,927.0646,1.0000,637,934,1,2,,1847,1847,20.1525,left
19.7203,0.0271,run,-44.0000,44.0000,-0.1874,-0.0000,0.0044,0.1830,411.5301,1200.0000,646.8981,930.0417,1.0000,652,927,1,2,,1847,1847,27.1458,left
19.7405,0.0202,run,-43.0000,43.0000,-0.1832,-0.0000,0.0165,0.1666,413.6968,1200.0000,657.4089,915.1975,1.0000,652,927,1,2,,1847,1847,20.1627,left
19.7605,0.0200,run,-43.0000,43.0000,-0.1832,-0.0000,0.0118,0.1714,413.9215,1200.0000,653.5247,918.6322,1.0000,652,927,1,2,,1847,1847,20.0302,left
19.7807,0.0202,run,-43.0000,43.0000,-0.1832,-0.0000,0.0084,0.1748,412.9438,1200.0000,651.8742,922.2382,1.0000,652,927,1,2,,1847,1847,20.1973,left
19.8008,0.0200,run,-42.0000,42.0000,-0.1789,-0.0000,0.0194,0.1595,414.5972,1200.0000,662.0347,908.7709,1.0000,652,927,1,2,,1847,1847,20.0426,left
19.8209,0.0201,run,-42.0000,42.0000,-0.1789,-0.0000,0.0138,0.1651,414.1020,1200.0000,658.2171,913.5789,1.0000,652,927,1,2,,1847,1847,20.1297,left
19.8407,0.0199,run,-42.0000,42.0000,-0.1789,-0.0000,0.0099,0.1690,412.3384,1200.0000,656.9298,918.3934,1.0000,652,927,1,2,,1847,1847,19.9107,left
19.8612,0.0203,run,-41.0000,41.0000,-0.1747,-0.0000,0.0204,0.1543,413.1369,1200.0000,667.5510,906.1753,1.0000,652,927,1,2,,1847,1847,20.3251,left
19.8813,0.0201,run,-41.0000,41.0000,-0.1747,-0.0000,0.0146,0.1601,411.8084,1200.0000,664.3591,912.0241,1.0000,652,927,1,2,,1847,1847,20.0624,left
19.9012,0.0200,run,-40.0000,40.0000,-0.1704,-0.0000,0.0238,0.1466,412.5551,1200.0000,674.0714,900.8184,1.0000,652,927,1,2,,1847,1847,20.0158,left
19.9291,0.0278,run,-39.0000,39.0000,-0.1661,-0.0000,0.0274,0.1388,413.3085,1200.0000,679.3685,894.0145,1.0000,670,900,1,2,,1847,1847,27.8174,left
19.9490,0.0200,run,-39.0000,39.0000,-0.1661,-0.0000,0.0196,0.1466,411.1049,1200.0000,675.5283,902.2620,1.0000,670,900,1,2,,1847,1847,19.9583,left
19.9690,0.0201,run,-38.0000,38.0000,-0.1619,-0.0000,0.0274,0.1345,410.5906,1200.0000,685.3691,893.4497,1.0000,670,900,1,2,,1847,1847,20.0971,left
19.9893,0.0202,run,-37.0000,37.0000,-0.1576,-0.0000,0.0329,0.1247,410.7532,1200.0000,692.7668,885.7267,1.0000,670,900,1,2,,1847,1847,20.1988,left
20.0094,0.0201,run,-37.0000,37.0000,-0.1576,-0.0000,0.0235,0.1341,407.6630,1200.0000,688.5731,896.1009,1.0000,670,900,1,2,,1847,1847,20.0616,left
20.0294,0.0200,run,-36.0000,36.0000,-0.1534,-0.0000,0.0302,0.1232,406.0250,1200.0000,698.6900,889.2600,1.0000,670,900,1,2,,1847,1847,20.0485,left
20.0493,0.0200,run,-35.0000,35.0000,-0.1491,-0.0000,0.0350,0.1141,404.9819,1200.0000,706.7458,883.2904,1.0000,670,900,1,2,,1847,1847,20.0035,left
20.0697,0.0202,run,-34.0000,34.0000,-0.1448,-0.0000,0.0383,0.1066,403.9201,1200.0000,713.6560,878.5038,1.0000,670,900,1,2,,1847,1847,20.2445,left
20.0897,0.0200,run,-33.0000,33.0000,-0.1406,-0.0000,0.0408,0.0998,402.5810,1200.0000,720.2065,874.6316,1.0000,670,900,1,2,,1847,1847,20.0244,left
20.1097,0.0200,run,-32.0000,32.0000,-0.1363,-0.0000,0.0425,0.0938,400.7459,1200.0000,726.6952,871.8131,1.0000,670,900,1,2,,1847,1847,20.0452,left
20.1364,0.0267,run,-31.0000,31.0000,-0.1321,-0.0000,0.0400,0.0921,396.0159,1200.0000,732.7697,875.1985,1.0000,725,872,1,2,,1847,1847,26.6580,left
20.1564,0.0201,run,-30.0000,30.0000,-0.1278,-0.0000,0.0419,0.0859,392.3451,1200.0000,741.2484,874.0614,1.0000,725,872,1,2,,1847,1847,20.0777,left
20.1766,0.0201,run,-29.0000,29.0000,-0.1235,-0.0000,0.0433,0.0802,388.3697,1200.0000,749.5738,873.6868,1.0000,725,872,1,2,,1847,1847,20.1289,left
20.1967,0.0201,run,-28.0000,28.0000,-0.1193,-0.0000,0.0443,0.0750,384.0093,1200.0000,757.9844,873.9969,1.0000,725,872,1,2,,1847,1847,20.1229,left
20.2167,0.0200,run,-27.0000,27.0000,-0.1150,-0.0000,0.0450,0.0700,379.2645,1200.0000,766.6126,874.8585,1.0000,725,872,1,2,,1847,1847,20.0226,left
20.2368,0.0201,run,-25.0000,25.0000,-0.1065,-0.0000,0.0589,0.0476,377.3660,1200.0000,785.8362,859.4318,1.0000,725,872,1,2,,1847,1847,20.1280,left
20.2572,0.0202,run,-24.0000,24.0000,-0.1022,-0.0000,0.0553,0.0469,373.1981,1200.0000,790.5266,863.0771,1.0000,725,872,1,2,,1847,1847,20.2237,left
20.2773,0.0201,run,-23.0000,23.0000,-0.0980,-0.0000,0.0529,0.0451,367.5122,1200.0000,797.6031,867.3726,1.0000,725,872,1,2,,1847,1847,20.1045,left
20.2974,0.0201,run,-21.0000,21.0000,-0.0895,-0.0000,0.0645,0.0249,364.0523,1200.0000,816.6520,855.2434,1.0000,725,872,1,2,,1847,1847,20.1243,left
20.3177,0.0202,run,-21.0000,21.0000,-0.0895,-0.0000,0.0459,0.0435,354.6698,1200.0000,811.6691,878.9914,1.0000,725,872,1,2,,1847,1847,20.2127,left
20.3458,0.0282,run,-19.0000,19.0000,-0.0809,-0.0000,0.0534,0.0275,344.0670,1200.0000,834.6581,877.2079,1.0000,819,880,1,2,,1847,1847,28.1713,left
20.3659,0.0202,run,-18.0000,18.0000,-0.0767,-0.0000,0.0515,0.0252,335.5789,1200.0000,844.9060,883.9361,1.0000,819,880,1,2,,1847,1847,20.1989,left
20.3857,0.0199,run,-16.0000,16.0000,-0.0682,-0.0000,0.0637,0.0045,329.9998,1200.0000,866.5286,873.4719,1.0000,819,880,1,2,,1847,1847,19.9292,left
20.4061,0.0202,run,-14.0000,14.0000,-0.0596,-0.0000,0.0721,-0.0125,325.4627,1200.0000,884.1688,864.9058,1.0000,819,880,1,2,,1847,1847,20.2379,left
20.4262,0.0201,run,-12.0000,12.0000,-0.0511,-0.0000,0.0783,-0.0272,321.1518,1200.0000,899.8554,857.8410,1.0000,819,880,1,2,,1847,1847,20.0648,left
20.4462,0.0201,run,-10.0000,10.0000,-0.0426,-0.0000,0.0826,-0.0400,316.3686,1200.0000,914.6061,852.6567,1.0000,819,880,1,2,,1847,1847,20.1062,left
20.4664,0.0202,run,-9.0000,9.0000,-0.0383,-0.0000,0.0723,-0.0339,307.3987,1200.0000,918.8593,866.3433,1.0000,819,880,1,2,,1847,1847,20.1681,left
20.4864,0.0200,run,-7.0000,7.0000,-0.0298,-0.0000,0.0785,-0.0486,299.3032,1200.0000,938.3185,863.0752,1.0000,819,880,1,2,,1847,1847,20.0288,left
20.5066,0.0202,run,-5.0000,5.0000,-0.0213,-0.0000,0.0827,-0.0614,291.1725,1200.0000,956.2927,861.3623,1.0000,819,880,1,2,,1847,1847,20.1984,left
20.5267,0.0200,run,-3.0000,3.0000,-0.0128,-0.0000,0.0859,-0.0731,282.8000,1200.0000,973.7509,860.6490,1.0000,819,880,1,2,,1847,1847,20.0100,left
20.5509,0.0243,run,-2.0000,2.0000,-0.0085,-0.0000,0.0705,-0.0620,266.6431,1200.0000,981.2898,885.4239,1.0000,957,857,1,2,,823,1847,24.2601,left
20.5709,0.0200,run,-0.0000,0.0000,-0.0000,-0.0000,0.0772,-0.0772,254.9188,1200.0000,1004.7681,885.3942,1.0000,957,857,1,2,,823,1847,20.0374,left
20.5911,0.0202,run,3.0000,-3.0000,0.0128,-0.0000,0.0952,-0.1080,254.9077,1200.0000,1028.6040,861.5806,1.0000,957,857,1,2,,823,1847,20.1595,left
20.6112,0.0201,run,5.0000,-5.0000,0.0213,-0.0000,0.0947,-0.1160,257.3261,1200.0000,1032.4333,852.9144,1.0000,957,857,1,2,,823,1847,20.0765,left
20.6313,0.0201,run,7.0000,-7.0000,0.0298,-0.0000,0.0944,-0.1242,261.8628,1200.0000,1034.2166,842.0578,1.0000,957,857,1,2,,823,1847,20.1013,left
20.6514,0.0201,run,10.0000,-10.0000,0.0426,-0.0000,0.1075,-0.1501,274.1419,1200.0000,1041.9814,809.7348,1.0000,957,857,1,2,,823,1847,20.1187,left
20.6716,0.0201,run,12.0000,-12.0000,0.0511,-0.0000,0.1035,-0.1546,285.8535,1200.0000,1033.7078,794.5853,1.0000,957,857,1,2,,823,1847,20.1421,left
20.6916,0.0201,run,14.0000,-14.0000,0.0596,-0.0000,0.1007,-0.1603,297.4693,1200.0000,1026.5342,778.5272,1.0000,957,857,1,2,,823,1847,20.0529,left
20.7118,0.0202,run,17.0000,-17.0000,0.0724,-0.0000,0.1120,-0.1844,315.2275,1200.0000,1027.3869,742.1582,1.0000,957,857,1,2,,823,1847,20.1502,left
20.7318,0.0200,run,19.0000,-19.0000,0.0809,-0.0000,0.1068,-0.1877,331.1559,1200.0000,1014.0537,723.6344,1.0000,957,857,1,2,,823,1847,20.0224,left
20.7603,0.0286,run,23.0000,-23.0000,0.0980,-0.0000,0.1158,-0.2137,360.5956,1200.0000,1004.7298,674.0790,1.0000,1016,728,1,2,,1847,1847,28.6085,left
20.7806,0.0202,run,26.0000,-26.0000,0.1108,-0.0000,0.1226,-0.2334,384.6432,1200.0000,995.8770,634.8365,1.0000,1016,728,1,2,,1847,1847,20.1983,left
20.8007,0.0201,run,28.0000,-28.0000,0.1193,-0.0000,0.1143,-0.2336,404.8606,1200.0000,975.7895,614.4893,1.0000,1016,728,1,2,,1847,1847,20.1066,left
20.8207,0.0200,run,31.0000,-31.0000,0.1321,-0.0000,0.1219,-0.2540,424.1649,1200.0000,972.2795,579.3906,1.0000,1016,728,1,2,,1847,1847,19.9985,left
20.8426,0.0220,run,33.0000,-33.0000,0.1406,-0.0000,0.1107,-0.2513,442.1221,1200.0000,952.2774,563.4783,1.0000,1016,728,1,2,,1847,1847,22.0159,left
20.8611,0.0184,run,34.0000,-34.0000,0.1448,-0.0000,0.0948,-0.2396,454.1547,1200.0000,931.1743,560.5164,1.0000,1016,728,1,2,,1847,1847,18.3552,left
